region_code,region_name,sido,type,issuer,rank,quadrant,N,R,A,E,resource,NEAR_A,R_KCCI,R3_integratedCare,E3,E3b,IC_total,IC_per10k,IC_special
33540,영동군,충북,군,True,109,III,40.97985685417382,17.43314871220212,39.47961963312841,45.12424542242743,34.012337922585985,63.52240949549908,20.721914520336867,12.5,63.798770950349606,50.0,34,7.91,6
35020,군산시,전북,시,True,110,I,50.175841363270365,43.98932312518542,25.92592592592592,45.48471526897966,38.46665477336367,63.37873409172849,18.553633780070943,82.14285714285714,56.26985762923306,78.0,151,5.94,0
33560,괴산군,충북,군,True,111,III,40.19128680603136,15.877291151934775,39.47961963312841,44.957389695721616,33.4381001602616,63.34245675724592,20.50977096751034,8.928571428571429,62.79763659011472,50.0,28,7.78,7
34570,예산군,충남,군,True,112,III,41.876508058297,20.509896873765825,37.69390534741412,44.54133918066435,34.24838046728143,63.310126438132926,25.05617732929224,13.690476190476192,49.819263544817,45.0,36,4.74,7
38090,거제시,경남,시,True,113,III,37.6218248292469,16.830484789576023,47.05687830687831,31.78153254374088,31.88963188006507,63.07871946544162,20.90795083976956,10.714285714285714,29.735275636716857,25.0,31,1.32,0
35310,완주군,전북,군,True,114,I,47.80020253103931,18.88465456578433,36.72839506172839,55.28443002466975,36.96582655072749,63.06572528520783,20.760138562021503,16.071428571428573,56.788398077239535,60.0,40,4.17,7
33530,옥천군,충북,군,True,115,III,40.83232350818656,17.926986509405065,39.47961963312841,42.79433183374676,33.40031265876008,62.9841509046668,20.35450132519892,14.285714285714285,49.819289418265626,50.0,37,7.55,10
36370,화순군,전남,군,True,116,I,56.772730017547325,47.15352003545043,28.483245149911813,47.71931439590867,41.11869319375697,62.7323281849833,27.00189847178246,77.38095238095238,61.160881689238224,60.0,143,23.83,84
34510,금산군,충남,군,True,117,III,40.97146431595407,17.2878922846561,37.69390534741412,44.19201447014107,33.05793736740376,62.57220520942673,21.67029666490302,10.714285714285714,47.723315281677344,45.0,31,6.33,10
33580,단양군,충북,군,True,118,III,39.52264152451012,13.625516748414752,39.47961963312841,43.88002620404504,32.3283875285294,62.56706676627434,18.74094061243729,5.952380952380952,56.33345564005528,50.0,23,8.52,10
35550,임실군,전북,군,True,119,IV,46.24007083123934,22.87463281961928,26.979619633128404,56.551891823180846,35.46871475864285,62.34867934302318,20.26724517555594,26.785714285714285,70.93520186781087,60.0,58,23.2,7
21150,사상구,부산,구,False,120,IV,46.28377177751178,28.865925151553974,41.53218694885362,35.98391104186823,35.460674380758604,62.31878849200271,21.12574826846297,40.47619047619048,12.818734276101202,15.0,81,4.07,0
21110,금정구,부산,구,False,121,I,48.19366838782033,20.589731116869963,53.1062610229277,35.411106353686456,36.36903283116137,62.27219863725121,22.411456623354702,17.857142857142858,19.610386262610323,15.0,43,2.0,0
21050,부산진구,부산,구,False,122,I,49.19630444557273,21.43267054526327,55.57539682539684,33.599540814057825,36.86920272823932,62.27105050545295,24.61000646432767,16.666666666666664,17.034438603340607,15.0,41,1.23,0
34530,부여군,충남,군,True,123,III,41.62371700347671,15.884641815270806,37.69390534741412,45.1613106179507,32.91328592687854,62.10142742514018,20.125196676244997,9.523809523809524,53.53909216853508,45.0,29,4.83,6
34050,서산시,충남,시,True,124,III,40.12532820813657,17.766193349125754,44.04761904761904,33.863903691244886,31.89257202932989,61.82990792526161,24.84841748663816,7.142857142857142,41.46259975277633,45.0,25,1.43,6
36600,해남군,전남,군,True,125,I,50.45839862024271,31.23364926022073,28.76533391884269,51.15157326903005,37.05018548269782,61.82098617257647,21.50052654481233,45.83333333333333,68.07073508308952,60.0,90,14.29,12
38100,양산시,경남,시,True,126,III,42.33241344520997,21.368355375761983,50.29761904761904,27.198313019681464,32.95476248102083,61.78855575841584,22.91551292785727,19.047619047619047,23.55082845166717,25.0,45,1.27,14
35580,부안군,전북,군,True,127,IV,47.163232703791245,24.05142187526756,26.979619633128404,54.68220732936232,35.23774961258609,61.65613326069047,18.26030630004911,32.73809523809524,59.71709490489973,60.0,68,13.88,6
38560,하동군,경남,군,True,128,IV,45.95799693092947,24.34580174867782,37.69390534741412,41.021827317146176,34.35384480441271,61.374846338947975,22.322367993828117,27.380952380952383,46.43497776276867,25.0,59,14.39,22
22030,서구,대구,구,False,129,IV,45.7979966578025,37.16358295018394,38.17239858906525,27.01914989524684,34.11837714483201,61.21937881593076,27.018669996338303,52.38095238095239,14.32555046218432,12.5,101,6.35,0
21030,동구,부산,구,True,130,I,50.566739429357206,26.500961216638693,43.22971781305115,38.75360798062351,36.16142900343778,60.878059288759175,24.326998853127986,29.761904761904763,35.95845320548123,39.0,63,7.5,0
35560,순창군,전북,군,True,131,IV,46.10116516630397,15.565546116916767,26.979619633128404,58.92464249185994,33.82326941396837,60.77268683081638,19.196545115496203,10.11904761904762,85.17170587988547,60.0,30,11.54,5
38510,의령군,경남,군,True,132,IV,44.47748686242568,18.445260076307644,37.69390534741412,42.71975872657069,32.95297471676415,60.714231285551314,23.996068381147666,10.11904761904762,56.6225662193157,25.0,30,12.0,19
38520,함안군,경남,군,True,133,IV,45.6430865725356,24.19016177132232,37.69390534741412,38.67482982107482,33.51963231327042,60.698089027002624,21.269317237918152,28.57142857142857,32.35299278634054,25.0,61,10.17,10
33020,충주시,충북,시,True,134,III,42.952883059315255,25.36801138208641,38.50308641975309,31.6497133001146,31.84027036731803,60.36382883766041,25.613352303477352,25.0,44.34064435862075,50.0,55,2.63,9
36670,진도군,전남,군,True,135,IV,48.5456417310394,19.854331348355668,28.76533391884269,54.00485052868388,34.20817193196075,59.93535106644104,18.80483796154516,21.428571428571427,85.19039864101254,60.0,49,17.5,14
38540,고성군,경남,군,True,136,IV,45.44723821265776,18.02965033814958,37.69390534741412,42.120178224257415,32.61457796994037,59.89095886361149,20.128782309614383,14.88095238095238,53.0250832054361,25.0,38,8.09,14
32570,화천군,강원,군,True,137,IV,45.455207638735054,28.692968751528525,30.551048204556977,38.30708306327787,32.517033339787794,59.78942952042027,27.18669395096024,30.952380952380956,62.48683288317218,55.0,65,28.26,8
38550,남해군,경남,군,True,138,IV,46.05462695871059,19.207201823337485,37.69390534741412,41.46265174636276,32.78791963903812,59.76060615968282,21.29771732461009,16.071428571428573,49.07992433806818,25.0,40,10.0,5
22040,남구,대구,구,False,139,IV,48.18603374057562,39.33950972593987,34.77733686067019,27.31180205089173,33.809549545833924,59.71653267554612,28.66108763847121,55.35714285714286,22.275678176897944,12.5,106,7.68,0
35540,장수군,전북,군,True,140,IV,45.45408908741245,14.688130091860732,26.979619633128404,55.65821629486202,32.441988673283724,59.7149441295775,17.734185073736143,10.11904761904762,65.57314869789792,60.0,30,14.29,2
38580,함양군,경남,군,True,141,IV,45.11420972405493,16.874782545637515,37.69390534741412,42.2301274338461,32.26627177563258,59.70916691360512,19.39447884590379,13.095238095238097,53.6847784629682,25.0,35,9.72,12
36640,영광군,전남,군,True,142,IV,49.54386442874271,23.98077862626861,28.76533391884269,50.20234895868452,34.3161538345986,59.54422162022725,26.872726281876247,19.642857142857142,62.37538922101629,60.0,46,9.2,14
36650,장성군,전남,군,True,143,IV,49.30660319981582,24.82503037732282,28.76533391884269,48.94290867154993,34.17775765590515,59.524456055997234,22.32743158125232,28.57142857142857,54.818747498208765,60.0,61,14.88,9
35570,고창군,전북,군,True,144,IV,47.9975294615087,15.57059072015954,26.979619633128404,57.63433499015127,33.39484844781307,59.39608371705872,18.808127390742094,10.714285714285714,77.42986086963337,60.0,31,6.08,5
36520,곡성군,전남,군,True,145,IV,48.76219652544176,20.862054974487307,28.76533391884269,51.612758895648334,33.746715929659445,59.36561766693856,19.690726544780432,22.61904761904762,70.83784884279919,60.0,51,19.62,14
38570,산청군,경남,군,True,146,IV,45.41790409708136,16.849743421925425,37.69390534741412,41.64787089897296,32.0638398894375,59.35488784089682,21.336873957177293,10.11904761904762,50.19123925372932,25.0,30,9.38,8
38600,합천군,경남,군,True,147,IV,45.38080506855824,16.186029289658155,37.69390534741412,42.15195976127615,32.010631466116145,59.32022893183702,23.008461514509627,5.952380952380952,53.2157724275485,25.0,23,5.61,11
36680,신안군,전남,군,True,148,IV,49.168560302985625,19.503174177035184,28.76533391884269,53.35932600398996,33.875944699955944,59.29166454846313,17.42592521569356,22.61904761904762,81.31725149284898,60.0,51,14.17,5
38530,창녕군,경남,군,True,149,IV,46.10035366828561,18.88630614718753,37.69390534741412,40.418693189676496,32.33296822809272,59.28279139394992,23.93749437229667,11.30952380952381,42.81617299795055,25.0,32,5.52,13
36660,완도군,전남,군,True,150,IV,49.889834438923366,21.47770143131456,28.76533391884269,51.66272533215968,33.96858689410564,59.02366967464396,21.51045476647665,21.428571428571427,71.1376474618673,60.0,49,11.14,5
36630,함평군,전남,군,True,151,IV,49.08487179678233,19.59837552489217,28.76533391884269,52.3111363413032,33.55828192834602,59.01584602995486,21.9496734938679,16.071428571428573,75.02811351672847,60.0,40,14.29,0
38590,거창군,경남,군,True,152,IV,45.652577021692665,17.550086532137943,37.69390534741412,39.764485637450925,31.669492505667662,58.84320399482134,27.266017236102925,2.976190476190476,38.89092768459717,25.0,18,3.0,12
36510,담양군,전남,군,True,153,IV,49.20565933150874,22.412797537534885,28.76533391884269,48.99172679992533,33.38995275210097,58.7871230863466,17.513392721288305,29.761904761904763,55.11165626846116,60.0,63,14.32,16
36420,무안군,전남,군,True,154,IV,47.2762994769878,18.685682145884577,30.720899470899468,47.66205957286292,32.35621372988232,58.71806399138842,21.22216865583937,14.88095238095238,59.49496661617649,60.0,38,4.18,4
34020,공주시,충남,시,True,155,IV,46.57648617819167,28.084518160042656,33.09082892416226,34.5308694164172,31.902072166874035,58.6138290777782,24.98213344134093,32.73809523809524,49.423381882008,45.0,68,6.67,5
35530,무주군,전북,군,True,156,IV,45.52138499961717,10.931298220288124,26.979619633128404,55.83142902832372,31.247448960580083,58.4867564607715,15.441052589369097,4.166666666666666,66.6124250986681,60.0,20,8.7,9
32590,인제군,강원,군,True,157,IV,45.45693317494544,26.212786946690933,30.551048204556977,36.86931264825959,31.2110492665025,58.482582679029775,24.24353380004044,29.166666666666668,53.86021039306249,55.0,62,20.67,8
36610,영암군,전남,군,True,158,IV,49.32989793865591,21.294263103025024,28.76533391884269,49.206175040384544,33.08859068741742,58.42364171808947,17.23647025107345,27.380952380952383,56.39834571121645,60.0,59,11.57,21
36560,보성군,전남,군,True,159,IV,49.17028583919601,19.22465508410757,28.76533391884269,50.74021871050105,32.910069237817105,58.3249263182191,20.53315529890945,17.261904761904763,65.60260773191553,60.0,42,12.35,9
36530,구례군,전남,군,True,160,IV,48.47489474641392,16.18709246826106,28.76533391884269,51.820266734169,32.25756437375758,58.02011700055062,15.867376335990656,16.666666666666664,72.08289587392323,60.0,41,17.83,5
32560,철원군,강원,군,True,161,IV,46.01169306658176,24.799720020047467,30.551048204556977,37.645221690000376,30.998663304868277,57.9928167715774,24.269374636587045,25.59523809523809,58.51566464350723,55.0,56,13.66,18
32580,양구군,강원,군,True,162,IV,45.34822439369167,23.477784685463853,30.551048204556977,37.64405700568473,30.55762996523519,57.88351776838935,23.653450666249277,23.214285714285715,58.50867653761332,55.0,52,24.76,14
32550,정선군,강원,군,True,163,IV,45.92627902416808,23.632394635571423,30.551048204556977,37.785140391585536,30.656194410571317,57.69305489848728,19.9428799481746,29.166666666666668,59.355176853018186,55.0,62,17.71,15
32600,고성군,강원,군,True,164,IV,45.6053292890379,24.4477085522756,30.551048204556977,36.24991812854832,30.41622496179363,57.61356031727468,23.285863460141872,26.190476190476197,50.14384327479483,55.0,57,21.11,14
36550,고흥군,전남,군,True,165,IV,51.07872888787339,19.189817919005527,28.76533391884269,51.24348463146841,33.06621215643887,57.526847712502175,22.06239494437429,14.88095238095238,68.62220325771965,60.0,38,6.33,6
34030,보령시,충남,시,True,166,IV,45.96900917436595,19.42271641704177,34.94268077601411,36.71560720714034,30.3603348000654,57.37583021288243,22.05373371094263,15.476190476190476,48.64343997417784,45.0,39,4.06,7
32540,평창군,강원,군,True,167,IV,46.12557845646667,23.36967858209146,30.551048204556977,37.2460226043193,30.388916463655917,57.326127235422575,19.90184525586672,28.57142857142857,56.12047012942075,55.0,61,15.64,13
36060,광양시,전남,시,True,168,III,41.47464230507668,17.332185012589548,28.637566137566136,37.86173092235782,27.943827357504503,57.20650620496616,19.75999089399845,13.690476190476192,56.49096119405421,78.0,36,2.34,9
21010,중구,부산,구,False,169,IV,54.96151237319089,20.726519977486923,43.692680776014114,39.38501958617655,34.60140677989253,57.120650593297086,19.464834883113127,22.61904761904762,15.535879384988917,15.0,51,13.08,0
36040,나주시,전남,시,True,170,IV,52.01271768917674,28.836274476462027,29.640652557319218,40.28736462512009,32.92143055296711,56.91507170837874,25.441409841722425,33.92857142857143,52.78572198152048,60.0,70,6.03,16
38030,진주시,경남,시,True,171,IV,48.29700684276866,29.104082120760417,36.56305114638448,27.32185666687949,30.996329978008124,56.847826556623794,27.07823210602926,32.142857142857146,28.1173737210602,25.0,67,1.95,0
34060,논산시,충남,시,True,172,IV,47.91159070852334,24.436552992556454,30.39021164021164,37.420993034603946,30.74925255579068,56.79345720152901,30.410128003467108,15.476190476190476,45.61039900114064,45.0,39,3.55,14
32610,양양군,강원,군,True,173,IV,45.75199986691997,20.818219000365616,30.551048204556977,37.075467527433226,29.481578244118605,56.60557831065862,21.60179357203793,19.642857142857142,55.09713966810431,55.0,46,16.43,10
32510,홍천군,강원,군,True,174,IV,46.88999099766385,22.16012626448427,30.551048204556977,36.45528201150272,29.72215216018132,56.2771566613494,22.64782948842616,21.428571428571427,51.37602657252126,55.0,49,7.31,8
37050,구미시,경북,시,True,175,III,43.29145922225717,23.777104405885204,36.35361552028218,23.471331035745504,27.86735032063763,56.22162070950905,17.406285120919787,33.33333333333333,30.09750581532573,35.0,69,1.69,15
32320,횡성군,강원,군,True,176,IV,56.35127115725168,26.50270117603655,36.36463844797178,39.91590913912777,34.261082921045364,56.08544734241953,26.314025769584724,26.785714285714285,59.87963261576291,55.0,58,12.34,24
32020,원주시,강원,시,True,177,IV,47.57800755614325,24.661359104212327,39.37389770723104,25.579716749939493,29.87165785379429,56.08265407572266,23.245122316544357,26.785714285714285,44.210254687449634,55.0,58,1.6,9
32530,영월군,강원,군,True,178,IV,46.2144435713011,18.18268986645494,30.551048204556977,38.73359506408661,29.15577771169951,56.04855592604896,18.39972120599633,17.857142857142858,65.04590488802458,55.0,43,11.94,12
33030,제천시,충북,시,True,179,IV,44.05700041085043,17.045875799971395,35.879629629629626,30.87188130483103,27.932462244810683,55.90396203938547,25.235189825349156,4.761904761904762,45.62910918777199,50.0,21,1.62,5
37390,칠곡군,경북,군,True,180,IV,47.64540749785557,20.03906586087575,32.95855379188713,35.299960577694456,29.432526743485777,55.60982299455799,19.90637960939609,20.23809523809524,29.830561997394703,35.0,47,4.31,6
32010,춘천시,강원,시,True,181,IV,49.05486241856856,26.503025626504368,35.74735449735449,26.70959214945989,29.653324091106253,55.12589288182197,25.520915726713625,27.97619047619048,48.8060147961673,55.0,60,2.09,16
38050,통영시,경남,시,True,182,IV,46.44048580816772,20.28012353407152,33.32231040564374,31.420918928766312,28.341117622827188,55.12087471874332,19.91131700123031,20.833333333333336,34.971294556004864,25.0,48,3.97,12
37560,청도군,경북,군,True,183,IV,49.80956763592084,22.992967413595988,28.76533391884269,38.16323790126739,29.973846411235357,55.069062593274936,18.48034251472347,29.761904761904763,54.44556104451743,35.0,63,16.15,33
38060,사천시,경남,시,True,184,IV,47.904394035977184,20.02668215877643,36.10008818342151,30.52652913920788,28.884433160468607,54.932236142480015,26.23494645510357,10.714285714285714,34.4655179061882,25.0,31,2.84,10
37600,예천군,경북,군,True,185,IV,49.69481947793074,21.828426726599368,28.76533391884269,38.2677634524494,29.62050803263049,54.77309829366512,22.09499692528466,21.428571428571427,55.072714351609534,35.0,49,9.07,9
37530,청송군,경북,군,True,186,IV,48.30403729236657,18.285783963457337,28.76533391884269,39.17970248049621,28.743606787598747,54.59158814141546,22.936624066079688,11.30952380952381,60.5443485198904,35.0,32,13.91,11
37610,봉화군,경북,군,True,187,IV,48.40843223309441,18.32494062645664,28.76533391884269,38.43268050317136,28.507651682823564,54.30343556627636,16.25585342504678,21.428571428571427,56.06221665594133,35.0,49,17.5,18
37100,경산시,경북,시,True,188,IV,50.83193083819901,20.873457559926702,38.43694885361552,29.36467901849485,29.558361810679028,54.14239639157952,21.69385783797308,19.642857142857142,36.12020906995303,45.5,46,1.74,14
37540,영양군,경북,군,True,189,IV,47.88128092082412,15.820409517233454,28.76533391884269,38.7839208294992,27.78988808852512,53.84924762811306,14.462587290627184,17.857142857142858,58.16965861390834,35.0,43,28.67,6
35040,정읍시,전북,시,True,190,IV,55.76304124684794,28.29045609439109,19.36728395061728,46.96240304328834,31.540047696098902,53.658527072674936,24.531712538270863,33.92857142857143,60.235215579911554,60.0,70,7.0,10
36030,순천시,전남,시,True,191,IV,47.445482910660544,18.342139815886178,27.78880070546737,35.859800866698244,27.3302471293506,53.60750567402032,20.252772709016643,15.476190476190476,49.62162288036006,60.0,39,1.42,7
32030,강릉시,강원,시,True,192,IV,51.78292130684986,33.40427543002149,28.185626102292765,26.38896439522197,29.326288642512072,53.43482798908714,26.705538415115186,43.45238095238096,46.95054672146179,55.0,86,4.15,30
32060,속초시,강원,시,True,193,IV,46.474351675208126,22.786122165261467,30.2689594356261,26.126447557021176,26.39384305263625,53.156667215032186,18.53242583099133,29.166666666666668,42.74444107944497,55.0,62,7.65,16
37520,의성군,경북,군,True,194,IV,50.71461137826377,18.87911556116069,28.76533391884269,37.77294007128875,28.472463183764045,53.11515749463216,22.33820847495036,13.690476190476192,52.103774064645606,35.0,36,7.35,16
21040,영도구,부산,구,False,195,IV,53.078553145140845,17.44600273912191,34.58774250440918,36.50055885254796,29.51143469869301,52.972158126122594,21.933814089012703,10.714285714285714,23.64774861954144,15.0,31,2.95,0
37630,울릉군,경북,군,True,196,IV,47.28510816013874,12.312171696348273,28.76533391884269,38.414687410089776,26.497397675093577,52.85484359502421,19.329809970104264,1.7857142857142856,55.954258097451785,35.0,16,20.0,11
37620,울진군,경북,군,True,197,IV,49.57920855183546,16.592159820819795,28.76533391884269,37.54899728096908,27.635497006877188,52.84589273095946,20.907567955334574,10.11904761904762,50.76011732272765,35.0,30,6.67,11
32040,동해시,강원,시,True,198,IV,46.85097704084405,25.635181081818416,27.25970017636684,25.672029316874674,26.188970191686646,52.76348167126462,18.518952596681487,36.30952380952381,46.07409047613546,55.0,74,8.41,23
37550,영덕군,경북,군,True,199,IV,49.37386974280055,14.750825853093472,28.76533391884269,36.80209538008155,26.77275171733924,52.085816845938965,18.63232880277484,8.928571428571429,46.278705917402455,35.0,28,8.48,4
37570,고령군,경북,군,True,200,IV,48.47055153666799,13.622495120371722,28.76533391884269,35.757240822898446,26.048356620704283,51.81308085237029,18.735904565698903,5.952380952380952,40.00957857430383,35.0,23,8.21,8
36010,목포시,전남,시,True,201,IV,50.335782550023886,16.359066093452164,27.40299823633157,36.71081248519483,26.82429227165952,51.65640099664758,16.153999044642493,16.666666666666664,47.07838035667931,60.0,41,1.94,9
35030,익산시,전북,시,True,202,IV,52.41862339325311,17.731144553722103,22.530864197530864,43.21642260797416,27.826143786409045,51.61683208978249,21.21857425620351,12.5,48.709301378643154,60.0,34,1.26,6
37580,성주군,경북,군,True,203,IV,49.13660851387366,14.08917096975376,28.76533391884269,35.49073095423997,26.115078614278804,51.54677435734197,21.497824632129287,2.976190476190476,38.41051936235296,35.0,18,4.39,7
35050,남원시,전북,시,True,204,IV,54.53054373687174,17.754260185658488,22.299382716049383,43.82470356049918,27.959448820735684,50.69417695229981,20.86027491260541,13.095238095238097,52.36213093208536,60.0,35,4.61,9
38080,밀양시,경남,시,True,205,IV,55.81147477895327,19.41270112623093,32.705026455026456,32.10655095857727,28.074759513278224,50.16902212380159,24.41799394054362,11.904761904761903,34.27779331972222,25.0,33,3.24,8
35060,김제시,전북,시,True,206,IV,56.81740239411075,23.1184753371762,13.58024691358024,47.23263733925475,27.977119863337062,49.56841866628169,27.816506514341285,16.071428571428573,59.44344409795692,60.0,40,5.13,10
36020,여수시,전남,시,True,207,IV,51.46644822010622,15.38873592873113,20.76719576719576,39.02082076257496,25.058917486167285,49.325693376114174,17.71138527804395,11.904761904761903,58.16822783497095,78.0,33,1.22,13
32070,삼척시,강원,시,True,208,IV,52.28104180214023,22.30784080167537,23.093033509700177,28.694252839805184,24.698375717060244,48.557854815990126,24.08449657422085,19.642857142857142,61.52606600464634,55.0,46,7.67,9
37030,김천시,경북,시,True,209,IV,52.923953993634726,17.855848195900673,26.39991181657848,26.615748440731085,23.62383615107008,47.16185915425272,24.99784223126303,7.142857142857142,39.50348059988873,35.0,25,1.81,8
32050,태백시,강원,시,True,210,IV,51.95489824650466,16.88892337411452,17.691798941798936,30.2884864321808,21.623069582698083,45.64562045944575,15.4497929251115,19.047619047619047,72.68410829326986,55.0,45,11.84,9
37020,경주시,경북,시,True,211,IV,57.41875358808692,15.73770809566783,25.01102292768959,29.309674342050243,23.352801788469225,44.64342499442576,18.68983095309718,11.30952380952381,33.58380558038167,35.0,32,1.3,10
37090,문경시,경북,시,True,212,IV,58.91541630125219,22.050978395185105,18.29805996472664,27.104402337480867,22.484480232464204,43.0267720818381,26.03734494435613,16.071428571428573,45.133618544863815,35.0,40,5.97,5
37060,영주시,경북,시,True,213,IV,54.61746311416739,17.58993688785149,17.91225749559083,25.212786937930407,20.23832710712424,42.92959555004055,19.79275195594296,14.285714285714285,39.14019573418265,35.0,37,3.74,6
37070,영천시,경북,시,True,214,IV,58.7142958266822,15.539769682127933,22.46472663139329,28.326759596787667,22.110418636769637,42.75327072342853,25.502790740054493,0.5952380952380952,39.14495255428775,35.0,14,1.41,2
37040,안동시,경북,시,True,215,IV,56.40947147358042,14.699397457585242,21.77028218694885,26.36494782683189,20.944875823788664,42.74014008699845,18.54661481026112,8.928571428571429,46.55596000595971,45.5,28,1.84,11
37080,상주시,경북,시,True,216,IV,60.98950871590534,21.20121131873014,16.44620811287478,27.87099311149208,21.839470847699,41.34471648974633,23.430590293121664,17.857142857142858,44.51832175003788,35.0,43,4.67,11
